,Donor,chr-pos,n_syn,n_nsyn,n_coding,n_all
2142,DO220851,1-47,0,0,0,0
2143,DO220900,1-47,0,0,0,0
2144,DO220874,1-47,0,0,0,0
2145,DO220875,1-47,0,0,0,0
2146,DO220864,1-47,0,0,0,1
2147,DO220869,1-47,0,0,0,2
2148,DO220844,1-47,0,0,0,1
2149,DO37425,1-47,0,0,0,0
2150,DO220883,1-47,0,0,0,0
2151,DO37439,1-47,0,0,0,0
2152,DO51251,1-47,0,0,0,2
2153,DO37474,1-47,0,0,0,0
2154,DO37527,1-47,0,0,0,2
2155,DO220866,1-47,0,0,0,5
2156,DO37607,1-47,0,0,0,0
2157,DO220903,1-47,0,0,0,0
2158,DO220868,1-47,0,0,0,2
2159,DO37946,1-47,0,0,0,0
2160,DO47542,1-47,0,0,0,0
2161,DO220893,1-47,0,0,0,0
2162,DO220858,1-47,0,0,0,3
2163,DO220888,1-47,0,0,0,0
2164,DO220897,1-47,0,0,0,0
2165,DO220886,1-47,0,0,0,0
2166,DO220877,1-47,0,0,0,0
2167,DO220902,1-47,0,0,0,0
2168,DO37424,1-47,0,0,0,8
2169,DO37531,1-47,0,0,0,0
2170,DO37703,1-47,0,0,0,0
2171,DO220912,1-47,0,0,0,0
2172,DO37440,1-47,0,0,0,0
2173,DO220898,1-47,0,0,0,0
2174,DO220910,1-47,0,0,0,0
2175,DO220881,1-47,0,0,0,0
2176,DO220845,1-47,0,1,1,5
2177,DO37659,1-47,0,0,0,0
2178,DO220884,1-47,0,0,0,0
2179,DO220894,1-47,0,0,0,0
2180,DO220861,1-47,0,0,0,0
2181,DO220871,1-47,0,0,0,1
2182,DO220848,1-47,0,0,0,0
2183,DO220860,1-47,0,0,0,0
2184,DO37409,1-47,0,0,0,0
2185,DO220859,1-47,0,0,0,0
2186,DO220911,1-47,0,0,0,0
2187,DO37587,1-47,0,0,0,9
2188,DO37627,1-47,0,0,0,0
2189,DO37418,1-47,0,0,0,0
2190,DO220891,1-47,0,0,0,0
2191,DO220841,1-47,0,0,0,1
2192,DO220878,1-47,0,0,0,0
2193,DO37445,1-47,0,0,0,1
2194,DO220892,1-47,0,0,0,2
2195,DO220913,1-47,0,0,0,0
2196,DO37427,1-47,0,0,0,3
2197,DO47331,1-47,0,0,0,0
2198,DO220842,1-47,0,0,0,10
2199,DO220846,1-47,0,0,0,2
2200,DO220908,1-47,0,0,0,0
2201,DO220879,1-47,0,0,0,0
2202,DO220904,1-47,0,0,0,3
2203,DO37750,1-47,0,0,0,0
2204,DO220895,1-47,0,0,0,0
2205,DO220849,1-47,0,0,0,3
2206,DO220857,1-47,0,0,0,0
2207,DO37426,1-47,0,0,0,0
2208,DO37599,1-47,0,0,0,15
2209,DO37719,1-47,0,0,0,35
2210,DO220853,1-47,0,0,0,0
2211,DO37758,1-47,0,0,0,3
2212,DO220906,1-47,0,0,0,0
2213,DO220865,1-47,0,0,0,1
2214,DO37782,1-47,0,0,0,0
2215,DO220882,1-47,0,0,0,0
2216,DO220867,1-47,0,0,0,1
2217,DO220850,1-47,0,0,0,0
2218,DO220905,1-47,0,0,0,0
2219,DO220880,1-47,0,0,0,0
2220,DO220896,1-47,0,0,0,0
2221,DO220873,1-47,0,0,0,0
2222,DO47255,1-47,0,0,0,0
2223,DO220852,1-47,0,0,0,0
2224,DO38129,1-47,0,0,0,0
2225,DO37723,1-47,0,0,0,2
2226,DO37432,1-48,0,0,0,0
2227,DO37827,1-48,0,0,0,0
2228,DO220887,1-48,0,0,0,0
2229,DO220872,1-48,0,0,0,0
2230,DO47268,1-48,0,0,0,0
2231,DO220889,1-48,0,0,0,0
2232,DO37896,1-48,0,0,0,0
2233,DO220862,1-48,0,0,0,0
2234,DO220863,1-48,0,0,0,1
2235,DO37435,1-48,0,0,0,0
2236,DO47451,1-48,0,0,0,0
2237,DO220885,1-48,0,0,0,0
2238,DO220843,1-48,0,0,0,0
2239,DO220870,1-48,0,0,0,4
2240,DO220890,1-48,0,0,0,0
2241,DO220855,1-48,0,0,0,0
2242,DO220847,1-48,0,0,0,0
2243,DO220901,1-48,0,0,0,0
2244,DO37861,1-48,0,0,0,0
2245,DO37515,1-48,0,0,0,0
2246,DO220899,1-48,0,0,0,0
2247,DO220907,1-48,0,0,0,0
2248,DO220851,1-48,0,0,0,0
2249,DO220900,1-48,0,0,0,0
2250,DO220874,1-48,0,0,0,0
2251,DO220875,1-48,0,0,0,0
2252,DO220864,1-48,0,0,0,5
2253,DO220869,1-48,0,0,0,1
2254,DO220844,1-48,0,0,0,2
2255,DO37425,1-48,0,0,0,0
2256,DO220883,1-48,0,0,0,0
2257,DO37439,1-48,0,0,0,0
2258,DO51251,1-48,0,0,0,20
2259,DO37474,1-48,0,0,0,0
2260,DO37527,1-48,0,0,0,3
2261,DO220866,1-48,0,0,0,12
2262,DO37607,1-48,0,0,0,0
2263,DO220903,1-48,0,0,0,0
2264,DO220868,1-48,0,0,0,4
2265,DO37946,1-48,0,0,0,0
2266,DO47542,1-48,0,0,0,0
2267,DO220893,1-48,0,0,0,0
2268,DO220858,1-48,0,0,0,4
2269,DO220888,1-48,0,0,0,3
2270,DO220897,1-48,0,0,0,0
2271,DO220886,1-48,0,0,0,0
2272,DO220877,1-48,0,0,0,0
2273,DO220902,1-48,0,0,0,0
2274,DO37424,1-48,0,0,0,9
2275,DO37531,1-48,0,0,0,0
2276,DO37703,1-48,0,0,0,0
2277,DO220912,1-48,0,0,0,0
2278,DO37440,1-48,0,0,0,0
2279,DO220898,1-48,0,0,0,0
2280,DO220910,1-48,0,0,0,0
2281,DO220881,1-48,0,0,0,0
2282,DO220845,1-48,0,0,0,1
2283,DO37659,1-48,0,0,0,0
2284,DO220884,1-48,0,0,0,0
2285,DO220894,1-48,0,0,0,0
2286,DO220861,1-48,0,0,0,0
2287,DO220871,1-48,0,0,0,4
2288,DO220848,1-48,0,0,0,0
2289,DO220860,1-48,0,0,0,0
2290,DO37409,1-48,0,0,0,0
2291,DO220859,1-48,0,0,0,0
2292,DO220911,1-48,0,0,0,0
2293,DO37587,1-48,0,0,0,6
2294,DO37627,1-48,0,0,0,0
2295,DO37418,1-48,0,0,0,0
2296,DO220891,1-48,0,0,0,0
2297,DO220841,1-48,0,0,0,0
2298,DO220878,1-48,0,0,0,0
2299,DO37445,1-48,0,0,0,1
2300,DO220892,1-48,0,0,0,4
2301,DO220913,1-48,0,0,0,0
2302,DO37427,1-48,0,0,0,1
2303,DO47331,1-48,0,0,0,0
2304,DO220842,1-48,0,0,0,6
2305,DO220846,1-48,0,0,0,3
2306,DO220908,1-48,0,0,0,0
2307,DO220879,1-48,0,0,0,0
2308,DO220904,1-48,0,0,0,3
2309,DO37750,1-48,0,0,0,0
2310,DO220895,1-48,0,0,0,0
2311,DO220849,1-48,0,0,0,2
2312,DO220857,1-48,0,0,0,0
2313,DO37426,1-48,0,0,0,0
2314,DO37599,1-48,0,0,0,20
2315,DO37719,1-48,1,0,1,59
2316,DO220853,1-48,0,0,0,0
2317,DO37758,1-48,0,0,0,6
2318,DO220906,1-48,0,0,0,0
2319,DO220865,1-48,0,0,0,3
2320,DO37782,1-48,0,0,0,0
2321,DO220882,1-48,0,0,0,0
2322,DO220867,1-48,0,0,0,3
2323,DO220850,1-48,0,0,0,0
2324,DO220905,1-48,0,0,0,0
2325,DO220880,1-48,0,0,0,0
2326,DO220896,1-48,0,0,0,0
2327,DO220873,1-48,0,0,0,0
2328,DO47255,1-48,0,0,0,0
2329,DO220852,1-48,0,0,0,0
2330,DO38129,1-48,0,0,0,0
2331,DO37723,1-48,0,0,0,0
2332,DO37432,1-49,0,0,0,0
2333,DO37827,1-49,0,0,0,0
2334,DO220887,1-49,0,0,0,0
2335,DO220872,1-49,0,0,0,0
2336,DO47268,1-49,0,0,0,0
2337,DO220889,1-49,0,0,0,0
2338,DO37896,1-49,0,0,0,0
2339,DO220862,1-49,0,0,0,0
2340,DO220863,1-49,0,0,0,1
2341,DO37435,1-49,0,0,0,0
2342,DO47451,1-49,0,0,0,5
2343,DO220885,1-49,0,0,0,0
2344,DO220843,1-49,0,0,0,5
2345,DO220870,1-49,0,0,0,5
2346,DO220890,1-49,0,0,0,0
2347,DO220855,1-49,0,0,0,0
2348,DO220847,1-49,0,0,0,2
2349,DO220901,1-49,0,0,0,0
2350,DO37861,1-49,0,0,0,0
2351,DO37515,1-49,0,0,0,0
2352,DO220899,1-49,0,0,0,0
2353,DO220907,1-49,0,0,0,0
2354,DO220851,1-49,0,0,0,0
2355,DO220900,1-49,0,0,0,0
2356,DO220874,1-49,0,0,0,0
2357,DO220875,1-49,0,0,0,0
2358,DO220864,1-49,0,0,0,13
2359,DO220869,1-49,0,0,0,0
2360,DO220844,1-49,0,0,0,2
2361,DO37425,1-49,0,0,0,0
2362,DO220883,1-49,0,0,0,0
2363,DO37439,1-49,0,0,0,0
2364,DO51251,1-49,0,0,0,1
2365,DO37474,1-49,0,0,0,0
2366,DO37527,1-49,0,0,0,5
2367,DO220866,1-49,0,0,0,33
2368,DO37607,1-49,0,0,0,0
2369,DO220903,1-49,0,0,0,0
2370,DO220868,1-49,0,0,0,3
2371,DO37946,1-49,0,0,0,0
2372,DO47542,1-49,0,0,0,0
2373,DO220893,1-49,0,0,0,0
2374,DO220858,1-49,0,0,0,2
2375,DO220888,1-49,0,0,0,9
2376,DO220897,1-49,0,0,0,0
2377,DO220886,1-49,0,0,0,0
2378,DO220877,1-49,0,0,0,0
2379,DO220902,1-49,0,0,0,0
2380,DO37424,1-49,0,0,0,20
2381,DO37531,1-49,0,0,0,0
2382,DO37703,1-49,0,0,0,0
2383,DO220912,1-49,0,0,0,0
2384,DO37440,1-49,0,0,0,0
2385,DO220898,1-49,0,0,0,0
2386,DO220910,1-49,0,0,0,0
2387,DO220881,1-49,0,0,0,0
2388,DO220845,1-49,0,0,0,3
2389,DO37659,1-49,0,0,0,0
2390,DO220884,1-49,0,0,0,0
2391,DO220894,1-49,0,0,0,0
2392,DO220861,1-49,0,0,0,0
2393,DO220871,1-49,0,0,0,4
2394,DO220848,1-49,0,0,0,1
2395,DO220860,1-49,0,0,0,0
2396,DO37409,1-49,0,0,0,0
2397,DO220859,1-49,0,0,0,0
2398,DO220911,1-49,0,0,0,0
2399,DO37587,1-49,0,0,0,10
2400,DO37627,1-49,0,0,0,0
2401,DO37418,1-49,0,0,0,0
2402,DO220891,1-49,0,0,0,0
2403,DO220841,1-49,0,0,0,6
2404,DO220878,1-49,0,0,0,0
2405,DO37445,1-49,0,0,0,0
2406,DO220892,1-49,0,0,0,2
2407,DO220913,1-49,0,0,0,0
2408,DO37427,1-49,0,0,0,5
2409,DO47331,1-49,0,0,0,0
2410,DO220842,1-49,0,0,0,12
2411,DO220846,1-49,0,0,0,7
2412,DO220908,1-49,0,0,0,0
2413,DO220879,1-49,0,0,0,0
2414,DO220904,1-49,0,0,0,8
2415,DO37750,1-49,0,0,0,0
2416,DO220895,1-49,0,0,0,0
2417,DO220849,1-49,0,0,0,6
2418,DO220857,1-49,0,0,0,0
2419,DO37426,1-49,0,0,0,0
2420,DO37599,1-49,0,0,0,35
2421,DO37719,1-49,0,0,0,69
2422,DO220853,1-49,0,0,0,0
2423,DO37758,1-49,0,0,0,8
2424,DO220906,1-49,0,0,0,0
2425,DO220865,1-49,0,0,0,6
2426,DO37782,1-49,0,0,0,0
2427,DO220882,1-49,0,0,0,0
2428,DO220867,1-49,0,0,0,3
2429,DO220850,1-49,0,0,0,0
2430,DO220905,1-49,0,0,0,0
2431,DO220880,1-49,0,0,0,0
2432,DO220896,1-49,0,0,0,0
2433,DO220873,1-49,0,0,0,0
2434,DO47255,1-49,0,0,0,0
2435,DO220852,1-49,0,0,0,0
2436,DO38129,1-49,0,0,0,0
2437,DO37723,1-49,0,0,0,5
2438,DO37432,1-50,0,0,0,0
2439,DO37827,1-50,0,0,0,0
2440,DO220887,1-50,0,0,0,0
2441,DO220872,1-50,0,0,0,0
2442,DO47268,1-50,0,0,0,0
2443,DO220889,1-50,0,0,0,0
2444,DO37896,1-50,0,0,0,0
2445,DO220862,1-50,0,0,0,0
2446,DO220863,1-50,0,0,0,4
2447,DO37435,1-50,0,0,0,0
2448,DO47451,1-50,0,0,0,4
2449,DO220885,1-50,0,0,0,0
2450,DO220843,1-50,0,0,0,12
2451,DO220870,1-50,0,0,0,11
2452,DO220890,1-50,0,0,0,0
2453,DO220855,1-50,0,0,0,0
2454,DO220847,1-50,0,0,0,8
2455,DO220901,1-50,0,0,0,0
2456,DO37861,1-50,0,0,0,0
2457,DO37515,1-50,0,0,0,0
2458,DO220899,1-50,0,0,0,0
2459,DO220907,1-50,0,0,0,0
2460,DO220851,1-50,0,0,0,0
2461,DO220900,1-50,0,0,0,0
2462,DO220874,1-50,0,0,0,0
2463,DO220875,1-50,0,0,0,0
2464,DO220864,1-50,0,0,0,9
2465,DO220869,1-50,0,0,0,4
2466,DO220844,1-50,0,0,0,3
2467,DO37425,1-50,0,0,0,0
2468,DO220883,1-50,0,0,0,0
2469,DO37439,1-50,0,0,0,0
2470,DO51251,1-50,0,0,0,6
2471,DO37474,1-50,0,0,0,0
2472,DO37527,1-50,0,0,0,8
2473,DO220866,1-50,0,0,0,32
2474,DO37607,1-50,0,0,0,0
2475,DO220903,1-50,0,0,0,0
2476,DO220868,1-50,0,0,0,4
2477,DO37946,1-50,0,0,0,0
2478,DO47542,1-50,0,0,0,0
2479,DO220893,1-50,0,0,0,0
2480,DO220858,1-50,0,0,0,3
2481,DO220888,1-50,0,0,0,4
2482,DO220897,1-50,0,0,0,0
2483,DO220886,1-50,0,0,0,0
2484,DO220877,1-50,0,0,0,0
2485,DO220902,1-50,0,0,0,0
2486,DO37424,1-50,0,0,0,29
2487,DO37531,1-50,0,0,0,0
2488,DO37703,1-50,0,0,0,0
2489,DO220912,1-50,0,0,0,0
2490,DO37440,1-50,0,0,0,0
2491,DO220898,1-50,0,0,0,0
2492,DO220910,1-50,0,0,0,0
2493,DO220881,1-50,0,0,0,0
2494,DO220845,1-50,0,0,0,4
2495,DO37659,1-50,0,0,0,0
2496,DO220884,1-50,0,0,0,0
2497,DO220894,1-50,0,0,0,0
2498,DO220861,1-50,0,0,0,0
2499,DO220871,1-50,0,0,0,5
2500,DO220848,1-50,0,0,0,5
2501,DO220860,1-50,0,0,0,0
2502,DO37409,1-50,0,0,0,0
2503,DO220859,1-50,0,0,0,0
2504,DO220911,1-50,0,0,0,0
2505,DO37587,1-50,0,0,0,19
2506,DO37627,1-50,0,0,0,0
2507,DO37418,1-50,0,0,0,0
2508,DO220891,1-50,0,0,0,0
2509,DO220841,1-50,0,0,0,9
2510,DO220878,1-50,0,0,0,0
2511,DO37445,1-50,0,0,0,3
2512,DO220892,1-50,0,0,0,2
2513,DO220913,1-50,0,0,0,0
2514,DO37427,1-50,0,0,0,11
2515,DO47331,1-50,0,0,0,0
2516,DO220842,1-50,0,1,1,30
2517,DO220846,1-50,0,0,0,8
2518,DO220908,1-50,0,0,0,0
2519,DO220879,1-50,0,0,0,0
2520,DO220904,1-50,0,0,0,5
2521,DO37750,1-50,0,0,0,0
2522,DO220895,1-50,0,0,0,0
2523,DO220849,1-50,0,0,0,4
2524,DO220857,1-50,0,0,0,0
2525,DO37426,1-50,0,0,0,0
2526,DO37599,1-50,0,0,0,38
2527,DO37719,1-50,0,2,2,84
2528,DO220853,1-50,0,0,0,0
2529,DO37758,1-50,0,0,0,10
2530,DO220906,1-50,0,0,0,0
2531,DO220865,1-50,0,0,0,3
2532,DO37782,1-50,0,0,0,0
2533,DO220882,1-50,0,0,0,0
2534,DO220867,1-50,0,0,0,3
2535,DO220850,1-50,0,0,0,0
2536,DO220905,1-50,0,0,0,0
2537,DO220880,1-50,0,0,0,0
2538,DO220896,1-50,0,0,0,0
2539,DO220873,1-50,0,0,0,0
2540,DO47255,1-50,0,0,0,0
2541,DO220852,1-50,0,0,0,0
2542,DO38129,1-50,0,0,0,0
2543,DO37723,1-50,0,0,0,8
2544,DO37432,1-51,0,0,0,0
2545,DO37827,1-51,0,0,0,0
2546,DO220887,1-51,0,0,0,0
2547,DO220872,1-51,0,0,0,0
2548,DO47268,1-51,0,0,0,0
2549,DO220889,1-51,0,0,0,0
2550,DO37896,1-51,0,0,0,0
2551,DO220862,1-51,0,0,0,0
2552,DO220863,1-51,0,0,0,1
2553,DO37435,1-51,0,0,0,0
2554,DO47451,1-51,0,0,0,3
2555,DO220885,1-51,0,0,0,0
2556,DO220843,1-51,0,0,0,2
2557,DO220870,1-51,0,0,0,5
2558,DO220890,1-51,0,0,0,0
2559,DO220855,1-51,0,0,0,0
2560,DO220847,1-51,0,0,0,4
2561,DO220901,1-51,0,0,0,0
2562,DO37861,1-51,0,0,0,0
2563,DO37515,1-51,0,0,0,0
2564,DO220899,1-51,0,0,0,0
2565,DO220907,1-51,0,0,0,0
2566,DO220851,1-51,0,0,0,0
2567,DO220900,1-51,0,0,0,0
2568,DO220874,1-51,0,0,0,0
2569,DO220875,1-51,0,0,0,0
2570,DO220864,1-51,0,0,0,3
2571,DO220869,1-51,0,0,0,2
2572,DO220844,1-51,0,0,0,1
2573,DO37425,1-51,0,0,0,0
2574,DO220883,1-51,0,0,0,0
2575,DO37439,1-51,0,0,0,0
2576,DO51251,1-51,0,0,0,3
2577,DO37474,1-51,0,0,0,0
2578,DO37527,1-51,0,0,0,7
2579,DO220866,1-51,0,0,0,15
2580,DO37607,1-51,0,0,0,0
2581,DO220903,1-51,0,0,0,0
2582,DO220868,1-51,0,0,0,4
2583,DO37946,1-51,0,0,0,0
2584,DO47542,1-51,0,0,0,0
2585,DO220893,1-51,0,0,0,0
2586,DO220858,1-51,0,0,0,4
2587,DO220888,1-51,0,0,0,8
2588,DO220897,1-51,0,0,0,0
2589,DO220886,1-51,0,0,0,0
2590,DO220877,1-51,0,0,0,0
2591,DO220902,1-51,0,0,0,0
2592,DO37424,1-51,0,1,1,25
2593,DO37531,1-51,0,0,0,0
2594,DO37703,1-51,0,0,0,0
2595,DO220912,1-51,0,0,0,0
2596,DO37440,1-51,0,0,0,0
2597,DO220898,1-51,0,0,0,0
2598,DO220910,1-51,0,0,0,0
2599,DO220881,1-51,0,0,0,0
2600,DO220845,1-51,0,0,0,1
2601,DO37659,1-51,0,0,0,0
2602,DO220884,1-51,0,0,0,0
2603,DO220894,1-51,0,0,0,0
2604,DO220861,1-51,0,0,0,0
2605,DO220871,1-51,0,0,0,1
2606,DO220848,1-51,0,0,0,1
2607,DO220860,1-51,0,0,0,0
2608,DO37409,1-51,0,0,0,0
2609,DO220859,1-51,0,0,0,0
2610,DO220911,1-51,0,0,0,0
2611,DO37587,1-51,0,0,0,10
2612,DO37627,1-51,0,0,0,0
2613,DO37418,1-51,0,0,0,0
2614,DO220891,1-51,0,0,0,0
2615,DO220841,1-51,0,0,0,7
2616,DO220878,1-51,0,0,0,0
2617,DO37445,1-51,0,0,0,1
2618,DO220892,1-51,0,0,0,7
2619,DO220913,1-51,0,0,0,0
2620,DO37427,1-51,0,0,0,5
2621,DO47331,1-51,0,0,0,0
2622,DO220842,1-51,0,0,0,19
2623,DO220846,1-51,0,0,0,6
2624,DO220908,1-51,0,0,0,0
2625,DO220879,1-51,0,0,0,0
2626,DO220904,1-51,0,0,0,10
2627,DO37750,1-51,0,0,0,0
2628,DO220895,1-51,0,0,0,0
2629,DO220849,1-51,0,0,0,3
2630,DO220857,1-51,0,0,0,0
2631,DO37426,1-51,0,0,0,0
2632,DO37599,1-51,0,0,0,24
2633,DO37719,1-51,0,0,0,66
2634,DO220853,1-51,0,0,0,0
2635,DO37758,1-51,0,0,0,7
2636,DO220906,1-51,0,0,0,0
2637,DO220865,1-51,0,0,0,2
2638,DO37782,1-51,0,0,0,0
2639,DO220882,1-51,0,0,0,0
2640,DO220867,1-51,0,0,0,3
2641,DO220850,1-51,0,0,0,0
2642,DO220905,1-51,0,0,0,0
2643,DO220880,1-51,0,0,0,0
2644,DO220896,1-51,0,0,0,0
2645,DO220873,1-51,0,0,0,0
2646,DO47255,1-51,0,0,0,0
2647,DO220852,1-51,0,0,0,0
2648,DO38129,1-51,0,0,0,0
2649,DO37723,1-51,0,0,0,3
2650,DO37432,1-52,0,0,0,0
2651,DO37827,1-52,0,0,0,0
2652,DO220887,1-52,0,0,0,0
2653,DO220872,1-52,0,0,0,0
2654,DO47268,1-52,0,0,0,0
2655,DO220889,1-52,0,0,0,0
2656,DO37896,1-52,0,0,0,0
2657,DO220862,1-52,0,0,0,0
2658,DO220863,1-52,0,0,0,3
2659,DO37435,1-52,0,0,0,0
2660,DO47451,1-52,0,0,0,2
2661,DO220885,1-52,0,0,0,0
2662,DO220843,1-52,0,0,0,4
2663,DO220870,1-52,0,0,0,3
2664,DO220890,1-52,0,0,0,0
2665,DO220855,1-52,0,0,0,0
2666,DO220847,1-52,0,0,0,2
2667,DO220901,1-52,0,0,0,0
2668,DO37861,1-52,0,0,0,0
2669,DO37515,1-52,0,0,0,0
2670,DO220899,1-52,0,0,0,0
2671,DO220907,1-52,0,0,0,0
2672,DO220851,1-52,0,0,0,0
2673,DO220900,1-52,0,0,0,0
2674,DO220874,1-52,0,0,0,0
2675,DO220875,1-52,0,0,0,0
2676,DO220864,1-52,0,0,0,8
2677,DO220869,1-52,0,0,0,1
2678,DO220844,1-52,0,0,0,0
2679,DO37425,1-52,0,0,0,0
2680,DO220883,1-52,0,0,0,0
2681,DO37439,1-52,0,0,0,0
2682,DO51251,1-52,0,0,0,1
2683,DO37474,1-52,0,0,0,0
2684,DO37527,1-52,0,0,0,7
2685,DO220866,1-52,0,0,0,15
2686,DO37607,1-52,0,0,0,0
2687,DO220903,1-52,0,0,0,0
2688,DO220868,1-52,0,0,0,4
2689,DO37946,1-52,0,0,0,0
2690,DO47542,1-52,0,0,0,0
2691,DO220893,1-52,0,0,0,0
2692,DO220858,1-52,0,0,0,0
2693,DO220888,1-52,0,0,0,3
2694,DO220897,1-52,0,0,0,0
2695,DO220886,1-52,0,0,0,0
2696,DO220877,1-52,0,0,0,0
2697,DO220902,1-52,0,0,0,0
2698,DO37424,1-52,0,0,0,15
2699,DO37531,1-52,0,0,0,0
2700,DO37703,1-52,0,0,0,0
2701,DO220912,1-52,0,0,0,0
2702,DO37440,1-52,0,0,0,0
2703,DO220898,1-52,0,0,0,0
2704,DO220910,1-52,0,0,0,0
2705,DO220881,1-52,0,0,0,0
2706,DO220845,1-52,0,0,0,2
2707,DO37659,1-52,0,0,0,0
2708,DO220884,1-52,0,0,0,0
2709,DO220894,1-52,0,0,0,0
2710,DO220861,1-52,0,0,0,0
2711,DO220871,1-52,0,0,0,1
2712,DO220848,1-52,0,0,0,0
2713,DO220860,1-52,0,0,0,0
2714,DO37409,1-52,0,0,0,0
2715,DO220859,1-52,0,0,0,0
2716,DO220911,1-52,0,0,0,0
2717,DO37587,1-52,0,0,0,9
2718,DO37627,1-52,0,0,0,0
2719,DO37418,1-52,0,0,0,0
2720,DO220891,1-52,0,0,0,0
2721,DO220841,1-52,0,0,0,6
2722,DO220878,1-52,0,0,0,0
2723,DO37445,1-52,0,0,0,2
2724,DO220892,1-52,0,0,0,2
2725,DO220913,1-52,0,0,0,0
2726,DO37427,1-52,0,0,0,6
2727,DO47331,1-52,0,0,0,0
2728,DO220842,1-52,0,0,0,11
2729,DO220846,1-52,0,0,0,4
2730,DO220908,1-52,0,0,0,0
2731,DO220879,1-52,0,0,0,0
2732,DO220904,1-52,0,0,0,9
2733,DO37750,1-52,0,0,0,0
2734,DO220895,1-52,0,0,0,0
2735,DO220849,1-52,0,0,0,1
2736,DO220857,1-52,0,0,0,0
2737,DO37426,1-52,0,0,0,0
2738,DO37599,1-52,0,0,0,29
2739,DO37719,1-52,0,0,0,74
2740,DO220853,1-52,0,0,0,0
2741,DO37758,1-52,0,0,0,7
2742,DO220906,1-52,0,0,0,0
2743,DO220865,1-52,0,0,0,7
2744,DO37782,1-52,0,0,0,0
2745,DO220882,1-52,0,0,0,0
2746,DO220867,1-52,0,0,0,2
2747,DO220850,1-52,0,0,0,0
2748,DO220905,1-52,0,0,0,0
2749,DO220880,1-52,0,0,0,0
2750,DO220896,1-52,0,0,0,0
2751,DO220873,1-52,0,0,0,0
2752,DO47255,1-52,0,0,0,0
2753,DO220852,1-52,0,0,0,0
2754,DO38129,1-52,0,0,0,0
2755,DO37723,1-52,0,0,0,2
2756,DO37432,1-53,0,0,0,0
2757,DO37827,1-53,0,0,0,0
2758,DO220887,1-53,0,0,0,0
2759,DO220872,1-53,0,0,0,0
2760,DO47268,1-53,0,0,0,0
2761,DO220889,1-53,0,0,0,0
2762,DO37896,1-53,0,0,0,0
2763,DO220862,1-53,0,0,0,0
2764,DO220863,1-53,0,0,0,1
2765,DO37435,1-53,0,0,0,0
2766,DO47451,1-53,0,0,0,3
2767,DO220885,1-53,0,0,0,0
2768,DO220843,1-53,0,0,0,5
2769,DO220870,1-53,0,0,0,4
2770,DO220890,1-53,0,0,0,0
2771,DO220855,1-53,0,0,0,0
2772,DO220847,1-53,0,0,0,0
2773,DO220901,1-53,0,0,0,0
2774,DO37861,1-53,0,0,0,0
2775,DO37515,1-53,0,0,0,0
2776,DO220899,1-53,0,0,0,0
2777,DO220907,1-53,0,0,0,0
2778,DO220851,1-53,0,0,0,0
2779,DO220900,1-53,0,0,0,0
2780,DO220874,1-53,0,0,0,0
2781,DO220875,1-53,0,0,0,0
2782,DO220864,1-53,0,0,0,6
2783,DO220869,1-53,0,0,0,0
2784,DO220844,1-53,0,0,0,1
2785,DO37425,1-53,0,0,0,0
2786,DO220883,1-53,0,0,0,0
2787,DO37439,1-53,0,0,0,0
2788,DO51251,1-53,0,0,0,8
2789,DO37474,1-53,0,0,0,0
2790,DO37527,1-53,0,0,0,1
2791,DO220866,1-53,0,0,0,3
2792,DO37607,1-53,0,0,0,0
2793,DO220903,1-53,0,0,0,0
2794,DO220868,1-53,0,0,0,2
2795,DO37946,1-53,0,0,0,0
2796,DO47542,1-53,0,0,0,0
2797,DO220893,1-53,0,0,0,0
2798,DO220858,1-53,0,0,0,4
2799,DO220888,1-53,0,0,0,3
2800,DO220897,1-53,0,0,0,0
2801,DO220886,1-53,0,0,0,0
2802,DO220877,1-53,0,0,0,0
2803,DO220902,1-53,0,0,0,0
2804,DO37424,1-53,0,0,0,26
2805,DO37531,1-53,0,0,0,0
2806,DO37703,1-53,0,0,0,0
2807,DO220912,1-53,0,0,0,0
2808,DO37440,1-53,0,0,0,0
2809,DO220898,1-53,0,0,0,0
2810,DO220910,1-53,0,0,0,0
2811,DO220881,1-53,0,0,0,0
2812,DO220845,1-53,0,0,0,0
2813,DO37659,1-53,0,0,0,0
2814,DO220884,1-53,0,0,0,0
2815,DO220894,1-53,0,0,0,0
2816,DO220861,1-53,0,0,0,0
2817,DO220871,1-53,0,0,0,1
2818,DO220848,1-53,0,0,0,3
2819,DO220860,1-53,0,0,0,0
2820,DO37409,1-53,0,0,0,0
2821,DO220859,1-53,0,0,0,0
2822,DO220911,1-53,0,0,0,0
2823,DO37587,1-53,0,0,0,8
2824,DO37627,1-53,0,0,0,0
2825,DO37418,1-53,0,0,0,0
2826,DO220891,1-53,0,0,0,0
2827,DO220841,1-53,0,0,0,5
2828,DO220878,1-53,0,0,0,0
2829,DO37445,1-53,0,0,0,4
2830,DO220892,1-53,0,0,0,6
2831,DO220913,1-53,0,0,0,0
2832,DO37427,1-53,0,0,0,5
2833,DO47331,1-53,0,0,0,0
2834,DO220842,1-53,0,0,0,12
2835,DO220846,1-53,0,0,0,5
2836,DO220908,1-53,0,0,0,0
2837,DO220879,1-53,0,0,0,0
2838,DO220904,1-53,0,0,0,6
2839,DO37750,1-53,0,0,0,0
