,Donor,chr-pos,n_syn,n_nsyn,n_coding,n_all
2142,DO220885,1-30,0,0,0,0
2143,DO220843,1-30,0,0,0,5
2144,DO220870,1-30,0,0,0,0
2145,DO220890,1-30,0,0,0,0
2146,DO220855,1-30,0,0,0,0
2147,DO220847,1-30,0,0,0,0
2148,DO220901,1-30,0,0,0,0
2149,DO220899,1-30,0,0,0,0
2150,DO220907,1-30,0,0,0,0
2151,DO220851,1-30,0,0,0,0
2152,DO220900,1-30,0,0,0,0
2153,DO220874,1-30,0,0,0,0
2154,DO220875,1-30,0,0,0,0
2155,DO220864,1-30,0,0,0,7
2156,DO220844,1-30,0,0,0,0
2157,DO220883,1-30,0,0,0,0
2158,DO220866,1-30,0,0,0,7
2159,DO220903,1-30,0,0,0,0
2160,DO220868,1-30,0,0,0,1
2161,DO220893,1-30,0,0,0,0
2162,DO220858,1-30,0,0,0,3
2163,DO220888,1-30,0,0,0,1
2164,DO220897,1-30,0,0,0,0
2165,DO220886,1-30,0,0,0,0
2166,DO220877,1-30,0,0,0,0
2167,DO220902,1-30,0,0,0,0
2168,DO220912,1-30,0,0,0,0
2169,DO220898,1-30,0,0,0,0
2170,DO220910,1-30,0,0,0,0
2171,DO220881,1-30,0,0,0,0
2172,DO220845,1-30,0,0,0,2
2173,DO220884,1-30,0,0,0,0
2174,DO220894,1-30,0,0,0,0
2175,DO220861,1-30,0,0,0,0
2176,DO220871,1-30,0,0,0,0
2177,DO220848,1-30,0,0,0,0
2178,DO220860,1-30,0,0,0,0
2179,DO220859,1-30,0,0,0,0
2180,DO220911,1-30,0,0,0,0
2181,DO220891,1-30,0,0,0,0
2182,DO220841,1-30,0,0,0,3
2183,DO220878,1-30,0,0,0,0
2184,DO220892,1-30,0,0,0,1
2185,DO220913,1-30,0,0,0,0
2186,DO220842,1-30,0,0,0,5
2187,DO220846,1-30,0,0,0,0
2188,DO220908,1-30,0,0,0,0
2189,DO220879,1-30,0,0,0,0
2190,DO220904,1-30,0,0,0,2
2191,DO220895,1-30,0,0,0,0
2192,DO220849,1-30,0,0,0,1
2193,DO220857,1-30,0,0,0,0
2194,DO220853,1-30,0,0,0,0
2195,DO220906,1-30,0,0,0,0
2196,DO220865,1-30,0,0,0,2
2197,DO220882,1-30,0,0,0,0
2198,DO220867,1-30,0,0,0,0
2199,DO220850,1-30,0,0,0,0
2200,DO220905,1-30,0,0,0,2
2201,DO220880,1-30,0,0,0,0
2202,DO220896,1-30,0,0,0,0
2203,DO220873,1-30,0,0,0,0
2204,DO220852,1-30,0,0,0,0
2205,DO37432,1-31,0,0,0,0
2206,DO37827,1-31,0,0,0,0
2207,DO47268,1-31,0,0,0,0
2208,DO37896,1-31,0,0,0,0
2209,DO37435,1-31,0,0,0,0
2210,DO47451,1-31,0,0,0,0
2211,DO37861,1-31,0,0,0,0
2212,DO37515,1-31,0,0,0,0
2213,DO37425,1-31,0,0,0,0
2214,DO37439,1-31,0,0,0,0
2215,DO51251,1-31,0,0,0,1
2216,DO37474,1-31,0,0,0,0
2217,DO37527,1-31,0,0,0,3
2218,DO37607,1-31,0,0,0,0
2219,DO37946,1-31,0,0,0,0
2220,DO47542,1-31,0,0,0,0
2221,DO37424,1-31,0,0,0,0
2222,DO37531,1-31,0,0,0,0
2223,DO37703,1-31,0,0,0,0
2224,DO37440,1-31,0,0,0,0
2225,DO37659,1-31,0,0,0,0
2226,DO37409,1-31,0,0,0,0
2227,DO37587,1-31,0,0,0,3
2228,DO37627,1-31,0,0,0,0
2229,DO37418,1-31,0,0,0,0
2230,DO37445,1-31,0,0,0,1
2231,DO37427,1-31,0,0,0,2
2232,DO47331,1-31,0,0,0,0
2233,DO37750,1-31,0,0,0,0
2234,DO37426,1-31,0,0,0,0
2235,DO37599,1-31,0,0,0,0
2236,DO37719,1-31,0,0,0,0
2237,DO37758,1-31,0,0,0,10
2238,DO37782,1-31,0,0,0,0
2239,DO47255,1-31,0,0,0,0
2240,DO38129,1-31,0,0,0,0
2241,DO37723,1-31,0,0,0,1
2242,DO220887,1-31,0,0,0,0
2243,DO220872,1-31,0,0,0,0
2244,DO220889,1-31,0,0,0,0
2245,DO220862,1-31,0,0,0,0
2246,DO220863,1-31,0,0,0,1
2247,DO220885,1-31,0,0,0,0
2248,DO220843,1-31,0,0,0,1
2249,DO220870,1-31,0,0,0,1
2250,DO220890,1-31,0,0,0,0
2251,DO220855,1-31,0,0,0,0
2252,DO220847,1-31,0,0,0,1
2253,DO220901,1-31,0,0,0,0
2254,DO220899,1-31,0,0,0,0
2255,DO220907,1-31,0,0,0,0
2256,DO220851,1-31,0,0,0,0
2257,DO220900,1-31,0,0,0,0
2258,DO220874,1-31,0,0,0,0
2259,DO220875,1-31,0,0,0,0
2260,DO220864,1-31,0,0,0,4
2261,DO220844,1-31,0,0,0,1
2262,DO220883,1-31,0,0,0,0
2263,DO220866,1-31,0,0,0,4
2264,DO220903,1-31,0,0,0,0
2265,DO220868,1-31,0,0,0,1
2266,DO220893,1-31,0,0,0,0
2267,DO220858,1-31,0,0,0,2
2268,DO220888,1-31,0,0,0,2
2269,DO220897,1-31,0,0,0,0
2270,DO220886,1-31,0,0,0,0
2271,DO220877,1-31,0,0,0,0
2272,DO220902,1-31,0,0,0,0
2273,DO220912,1-31,0,0,0,0
2274,DO220898,1-31,0,0,0,0
2275,DO220910,1-31,0,0,0,0
2276,DO220881,1-31,0,0,0,0
2277,DO220845,1-31,0,0,0,3
2278,DO220884,1-31,0,0,0,0
2279,DO220894,1-31,0,0,0,0
2280,DO220861,1-31,0,0,0,0
2281,DO220871,1-31,0,0,0,3
2282,DO220848,1-31,0,0,0,0
2283,DO220860,1-31,0,0,0,0
2284,DO220859,1-31,0,0,0,0
2285,DO220911,1-31,0,0,0,0
2286,DO220891,1-31,0,0,0,0
2287,DO220841,1-31,0,1,1,2
2288,DO220878,1-31,0,0,0,0
2289,DO220892,1-31,0,0,0,2
2290,DO220913,1-31,0,0,0,0
2291,DO220842,1-31,0,0,0,18
2292,DO220846,1-31,0,1,1,6
2293,DO220908,1-31,0,0,0,0
2294,DO220879,1-31,0,0,0,0
2295,DO220904,1-31,0,0,0,3
2296,DO220895,1-31,0,0,0,0
2297,DO220849,1-31,0,0,0,0
2298,DO220857,1-31,0,0,0,0
2299,DO220853,1-31,0,0,0,0
2300,DO220906,1-31,0,0,0,0
2301,DO220865,1-31,0,0,0,2
2302,DO220882,1-31,0,0,0,0
2303,DO220867,1-31,0,0,0,1
2304,DO220850,1-31,0,0,0,0
2305,DO220905,1-31,0,0,0,4
2306,DO220880,1-31,0,0,0,0
2307,DO220896,1-31,0,0,0,0
2308,DO220873,1-31,0,0,0,0
2309,DO220852,1-31,0,0,0,0
2310,DO37432,1-32,0,0,0,0
2311,DO37827,1-32,0,0,0,0
2312,DO47268,1-32,0,0,0,0
2313,DO37896,1-32,0,0,0,0
2314,DO37435,1-32,0,0,0,0
2315,DO47451,1-32,0,0,0,0
2316,DO37861,1-32,0,0,0,0
2317,DO37515,1-32,0,0,0,0
2318,DO37425,1-32,0,0,0,0
2319,DO37439,1-32,0,0,0,0
2320,DO51251,1-32,0,0,0,0
2321,DO37474,1-32,0,0,0,0
2322,DO37527,1-32,0,0,0,1
2323,DO37607,1-32,0,0,0,0
2324,DO37946,1-32,0,0,0,0
2325,DO47542,1-32,0,0,0,0
2326,DO37424,1-32,0,0,0,0
2327,DO37531,1-32,0,0,0,0
2328,DO37703,1-32,0,0,0,0
2329,DO37440,1-32,0,0,0,0
2330,DO37659,1-32,0,0,0,0
2331,DO37409,1-32,0,0,0,0
2332,DO37587,1-32,0,0,0,0
2333,DO37627,1-32,0,0,0,0
2334,DO37418,1-32,0,0,0,0
2335,DO37445,1-32,0,0,0,1
2336,DO37427,1-32,0,0,0,1
2337,DO47331,1-32,0,0,0,0
2338,DO37750,1-32,0,0,0,0
2339,DO37426,1-32,0,0,0,0
2340,DO37599,1-32,0,0,0,0
2341,DO37719,1-32,0,0,0,0
2342,DO37758,1-32,0,0,0,4
2343,DO37782,1-32,0,0,0,0
2344,DO47255,1-32,0,0,0,0
2345,DO38129,1-32,0,0,0,0
2346,DO37723,1-32,0,0,0,0
2347,DO220887,1-32,0,0,0,0
2348,DO220872,1-32,0,0,0,0
2349,DO220889,1-32,0,0,0,0
2350,DO220862,1-32,0,0,0,0
2351,DO220863,1-32,0,0,0,1
2352,DO220885,1-32,0,0,0,0
2353,DO220843,1-32,0,0,0,0
2354,DO220870,1-32,0,0,0,2
2355,DO220890,1-32,0,0,0,0
2356,DO220855,1-32,0,0,0,0
2357,DO220847,1-32,0,0,0,0
2358,DO220901,1-32,0,0,0,0
2359,DO220899,1-32,0,0,0,0
2360,DO220907,1-32,0,0,0,0
2361,DO220851,1-32,0,0,0,0
2362,DO220900,1-32,0,0,0,0
2363,DO220874,1-32,0,0,0,0
2364,DO220875,1-32,0,0,0,0
2365,DO220864,1-32,0,0,0,3
2366,DO220844,1-32,0,0,0,3
2367,DO220883,1-32,0,0,0,0
2368,DO220866,1-32,0,0,0,4
2369,DO220903,1-32,0,0,0,0
2370,DO220868,1-32,0,0,0,1
2371,DO220893,1-32,0,0,0,0
2372,DO220858,1-32,0,0,0,1
2373,DO220888,1-32,0,0,0,3
2374,DO220897,1-32,0,0,0,0
2375,DO220886,1-32,0,0,0,0
2376,DO220877,1-32,0,0,0,0
2377,DO220902,1-32,0,0,0,0
2378,DO220912,1-32,0,0,0,0
2379,DO220898,1-32,0,0,0,0
2380,DO220910,1-32,0,0,0,0
2381,DO220881,1-32,0,0,0,0
2382,DO220845,1-32,0,0,0,0
2383,DO220884,1-32,0,0,0,0
2384,DO220894,1-32,0,0,0,0
2385,DO220861,1-32,0,0,0,0
2386,DO220871,1-32,0,0,0,1
2387,DO220848,1-32,0,0,0,0
2388,DO220860,1-32,0,0,0,0
2389,DO220859,1-32,0,0,0,0
2390,DO220911,1-32,0,0,0,0
2391,DO220891,1-32,0,0,0,0
2392,DO220841,1-32,0,1,1,4
2393,DO220878,1-32,0,0,0,0
2394,DO220892,1-32,0,0,0,1
2395,DO220913,1-32,0,0,0,0
2396,DO220842,1-32,1,0,1,13
2397,DO220846,1-32,0,0,0,1
2398,DO220908,1-32,0,0,0,0
2399,DO220879,1-32,0,0,0,0
2400,DO220904,1-32,0,0,0,4
2401,DO220895,1-32,0,0,0,0
2402,DO220849,1-32,0,0,0,3
2403,DO220857,1-32,0,0,0,0
2404,DO220853,1-32,0,0,0,0
2405,DO220906,1-32,0,0,0,0
2406,DO220865,1-32,0,0,0,0
2407,DO220882,1-32,0,0,0,0
2408,DO220867,1-32,0,0,0,0
2409,DO220850,1-32,0,0,0,0
2410,DO220905,1-32,0,0,0,3
2411,DO220880,1-32,0,0,0,0
2412,DO220896,1-32,0,0,0,0
2413,DO220873,1-32,0,0,0,0
2414,DO220852,1-32,0,0,0,0
2415,DO37432,1-33,0,0,0,0
2416,DO37827,1-33,0,0,0,0
2417,DO47268,1-33,0,0,0,0
2418,DO37896,1-33,0,0,0,0
2419,DO37435,1-33,0,0,0,0
2420,DO47451,1-33,0,0,0,3
2421,DO37861,1-33,0,0,0,0
2422,DO37515,1-33,0,0,0,0
2423,DO37425,1-33,0,0,0,0
2424,DO37439,1-33,0,0,0,0
2425,DO51251,1-33,0,0,0,0
2426,DO37474,1-33,0,0,0,0
2427,DO37527,1-33,0,0,0,2
2428,DO37607,1-33,0,0,0,0
2429,DO37946,1-33,0,0,0,0
2430,DO47542,1-33,0,0,0,0
2431,DO37424,1-33,0,0,0,0
2432,DO37531,1-33,0,0,0,0
2433,DO37703,1-33,0,0,0,0
2434,DO37440,1-33,0,0,0,0
2435,DO37659,1-33,0,0,0,0
2436,DO37409,1-33,0,0,0,0
2437,DO37587,1-33,0,0,0,1
2438,DO37627,1-33,0,0,0,0
2439,DO37418,1-33,0,0,0,0
2440,DO37445,1-33,0,0,0,3
2441,DO37427,1-33,0,0,0,0
2442,DO47331,1-33,0,0,0,0
2443,DO37750,1-33,0,0,0,0
2444,DO37426,1-33,0,0,0,0
2445,DO37599,1-33,0,0,0,0
2446,DO37719,1-33,0,0,0,0
2447,DO37758,1-33,0,0,0,3
2448,DO37782,1-33,0,0,0,0
2449,DO47255,1-33,0,0,0,0
2450,DO38129,1-33,0,0,0,0
2451,DO37723,1-33,0,0,0,1
2452,DO220887,1-33,0,0,0,0
2453,DO220872,1-33,0,0,0,0
2454,DO220889,1-33,0,0,0,0
2455,DO220862,1-33,0,0,0,0
2456,DO220863,1-33,0,0,0,1
2457,DO220885,1-33,0,0,0,0
2458,DO220843,1-33,0,0,0,0
2459,DO220870,1-33,0,0,0,1
2460,DO220890,1-33,0,0,0,0
2461,DO220855,1-33,0,0,0,0
2462,DO220847,1-33,0,0,0,0
2463,DO220901,1-33,0,0,0,0
2464,DO220899,1-33,0,0,0,0
2465,DO220907,1-33,0,0,0,0
2466,DO220851,1-33,0,0,0,0
2467,DO220900,1-33,0,0,0,0
2468,DO220874,1-33,0,0,0,0
2469,DO220875,1-33,0,0,0,0
2470,DO220864,1-33,0,0,0,2
2471,DO220844,1-33,0,0,0,1
2472,DO220883,1-33,0,0,0,0
2473,DO220866,1-33,0,0,0,8
2474,DO220903,1-33,0,0,0,0
2475,DO220868,1-33,0,0,0,0
2476,DO220893,1-33,0,0,0,0
2477,DO220858,1-33,0,0,0,3
2478,DO220888,1-33,0,0,0,4
2479,DO220897,1-33,0,0,0,0
2480,DO220886,1-33,0,0,0,0
2481,DO220877,1-33,0,0,0,0
2482,DO220902,1-33,0,0,0,0
2483,DO220912,1-33,0,0,0,0
2484,DO220898,1-33,0,0,0,0
2485,DO220910,1-33,0,0,0,0
2486,DO220881,1-33,0,0,0,0
2487,DO220845,1-33,0,0,0,0
2488,DO220884,1-33,0,0,0,0
2489,DO220894,1-33,0,0,0,0
2490,DO220861,1-33,0,0,0,0
2491,DO220871,1-33,0,0,0,5
2492,DO220848,1-33,0,0,0,0
2493,DO220860,1-33,0,0,0,0
2494,DO220859,1-33,0,0,0,0
2495,DO220911,1-33,0,0,0,0
2496,DO220891,1-33,0,0,0,0
2497,DO220841,1-33,0,0,0,7
2498,DO220878,1-33,0,0,0,0
2499,DO220892,1-33,0,0,0,0
2500,DO220913,1-33,0,0,0,0
2501,DO220842,1-33,0,0,0,9
2502,DO220846,1-33,0,0,0,5
2503,DO220908,1-33,0,0,0,0
2504,DO220879,1-33,0,0,0,0
2505,DO220904,1-33,0,0,0,2
2506,DO220895,1-33,0,0,0,0
2507,DO220849,1-33,0,1,1,3
2508,DO220857,1-33,0,0,0,0
2509,DO220853,1-33,0,0,0,0
2510,DO220906,1-33,0,0,0,0
2511,DO220865,1-33,0,0,0,1
2512,DO220882,1-33,0,0,0,0
2513,DO220867,1-33,0,0,0,0
2514,DO220850,1-33,0,0,0,0
2515,DO220905,1-33,0,0,0,4
2516,DO220880,1-33,0,0,0,0
2517,DO220896,1-33,0,0,0,0
2518,DO220873,1-33,0,0,0,0
2519,DO220852,1-33,0,0,0,0
2520,DO37432,1-34,0,0,0,0
2521,DO37827,1-34,0,0,0,0
2522,DO47268,1-34,0,0,0,0
2523,DO37896,1-34,0,0,0,0
2524,DO37435,1-34,0,0,0,0
2525,DO47451,1-34,0,0,0,2
2526,DO37861,1-34,0,0,0,0
2527,DO37515,1-34,0,0,0,0
2528,DO37425,1-34,0,0,0,0
2529,DO37439,1-34,0,0,0,0
2530,DO51251,1-34,0,0,0,5
2531,DO37474,1-34,0,0,0,0
2532,DO37527,1-34,0,0,0,4
2533,DO37607,1-34,0,0,0,0
2534,DO37946,1-34,0,0,0,0
2535,DO47542,1-34,0,0,0,0
2536,DO37424,1-34,0,0,0,0
2537,DO37531,1-34,0,0,0,0
2538,DO37703,1-34,0,0,0,0
2539,DO37440,1-34,0,0,0,0
2540,DO37659,1-34,0,0,0,0
2541,DO37409,1-34,0,0,0,0
2542,DO37587,1-34,0,0,0,24
2543,DO37627,1-34,0,0,0,0
2544,DO37418,1-34,0,0,0,0
2545,DO37445,1-34,0,0,0,1
2546,DO37427,1-34,0,0,0,6
2547,DO47331,1-34,0,0,0,0
2548,DO37750,1-34,0,0,0,0
2549,DO37426,1-34,0,0,0,0
2550,DO37599,1-34,0,0,0,0
2551,DO37719,1-34,0,0,0,0
2552,DO37758,1-34,0,0,0,16
2553,DO37782,1-34,0,0,0,0
2554,DO47255,1-34,0,0,0,0
2555,DO38129,1-34,0,0,0,0
2556,DO37723,1-34,0,0,0,2
2557,DO220887,1-34,0,0,0,0
2558,DO220872,1-34,0,0,0,0
2559,DO220889,1-34,0,0,0,0
2560,DO220862,1-34,0,0,0,0
2561,DO220863,1-34,0,0,0,3
2562,DO220885,1-34,0,0,0,0
2563,DO220843,1-34,0,0,0,4
2564,DO220870,1-34,0,0,0,2
2565,DO220890,1-34,0,0,0,0
2566,DO220855,1-34,0,0,0,0
2567,DO220847,1-34,0,0,0,2
2568,DO220901,1-34,0,0,0,0
2569,DO220899,1-34,0,0,0,0
2570,DO220907,1-34,0,0,0,0
2571,DO220851,1-34,0,0,0,0
2572,DO220900,1-34,0,0,0,0
2573,DO220874,1-34,0,0,0,0
2574,DO220875,1-34,0,0,0,0
2575,DO220864,1-34,0,0,0,7
2576,DO220844,1-34,0,0,0,3
2577,DO220883,1-34,0,0,0,0
2578,DO220866,1-34,0,0,0,24
2579,DO220903,1-34,0,0,0,0
2580,DO220868,1-34,0,0,0,1
2581,DO220893,1-34,0,0,0,0
2582,DO220858,1-34,0,0,0,4
2583,DO220888,1-34,0,0,0,4
2584,DO220897,1-34,0,0,0,0
2585,DO220886,1-34,0,0,0,0
2586,DO220877,1-34,0,0,0,0
2587,DO220902,1-34,0,0,0,0
2588,DO220912,1-34,0,0,0,0
2589,DO220898,1-34,0,0,0,0
2590,DO220910,1-34,0,0,0,0
2591,DO220881,1-34,0,0,0,0
2592,DO220845,1-34,0,0,0,2
2593,DO220884,1-34,0,0,0,0
2594,DO220894,1-34,0,0,0,0
2595,DO220861,1-34,0,0,0,0
2596,DO220871,1-34,0,0,0,6
2597,DO220848,1-34,0,0,0,0
2598,DO220860,1-34,0,0,0,0
2599,DO220859,1-34,0,0,0,0
2600,DO220911,1-34,0,0,0,0
2601,DO220891,1-34,0,0,0,0
2602,DO220841,1-34,0,0,0,9
2603,DO220878,1-34,0,0,0,0
2604,DO220892,1-34,0,0,0,4
2605,DO220913,1-34,0,0,0,0
2606,DO220842,1-34,0,0,0,13
2607,DO220846,1-34,0,0,0,9
2608,DO220908,1-34,0,0,0,0
2609,DO220879,1-34,0,0,0,0
2610,DO220904,1-34,0,0,0,8
2611,DO220895,1-34,0,0,0,0
2612,DO220849,1-34,0,0,0,2
2613,DO220857,1-34,0,0,0,0
2614,DO220853,1-34,0,0,0,0
2615,DO220906,1-34,0,0,0,0
2616,DO220865,1-34,0,0,0,1
2617,DO220882,1-34,0,0,0,0
2618,DO220867,1-34,0,0,0,2
2619,DO220850,1-34,0,0,0,0
2620,DO220905,1-34,0,0,0,10
2621,DO220880,1-34,0,0,0,0
2622,DO220896,1-34,0,0,0,0
2623,DO220873,1-34,0,0,0,0
2624,DO220852,1-34,0,0,0,0
2625,DO37432,1-35,0,0,0,0
2626,DO37827,1-35,0,0,0,0
2627,DO47268,1-35,0,0,0,0
2628,DO37896,1-35,0,0,0,0
2629,DO37435,1-35,0,0,0,0
2630,DO47451,1-35,0,0,0,2
2631,DO37861,1-35,0,0,0,0
2632,DO37515,1-35,0,0,0,0
2633,DO37425,1-35,0,0,0,0
2634,DO37439,1-35,0,0,0,0
2635,DO51251,1-35,0,0,0,1
2636,DO37474,1-35,0,0,0,0
2637,DO37527,1-35,0,0,0,10
2638,DO37607,1-35,0,0,0,0
2639,DO37946,1-35,0,0,0,0
2640,DO47542,1-35,0,0,0,0
2641,DO37424,1-35,0,0,0,0
2642,DO37531,1-35,0,0,0,0
2643,DO37703,1-35,0,0,0,0
2644,DO37440,1-35,0,0,0,0
2645,DO37659,1-35,0,0,0,0
2646,DO37409,1-35,0,0,0,0
2647,DO37587,1-35,0,0,0,12
2648,DO37627,1-35,0,0,0,0
2649,DO37418,1-35,0,0,0,0
2650,DO37445,1-35,0,0,0,3
2651,DO37427,1-35,0,0,0,3
2652,DO47331,1-35,0,0,0,0
2653,DO37750,1-35,0,0,0,0
2654,DO37426,1-35,0,0,0,0
2655,DO37599,1-35,0,0,0,0
2656,DO37719,1-35,0,0,0,0
2657,DO37758,1-35,0,1,1,20
2658,DO37782,1-35,0,0,0,0
2659,DO47255,1-35,0,0,0,0
2660,DO38129,1-35,0,0,0,0
2661,DO37723,1-35,0,0,0,3
2662,DO220887,1-35,0,0,0,0
2663,DO220872,1-35,0,0,0,0
2664,DO220889,1-35,0,0,0,0
2665,DO220862,1-35,0,0,0,0
2666,DO220863,1-35,0,0,0,2
2667,DO220885,1-35,0,0,0,0
2668,DO220843,1-35,0,0,0,5
2669,DO220870,1-35,0,0,0,3
2670,DO220890,1-35,0,0,0,0
2671,DO220855,1-35,0,0,0,0
2672,DO220847,1-35,0,1,1,5
2673,DO220901,1-35,0,0,0,0
2674,DO220899,1-35,0,0,0,0
2675,DO220907,1-35,0,0,0,0
2676,DO220851,1-35,0,0,0,0
2677,DO220900,1-35,0,0,0,0
2678,DO220874,1-35,0,0,0,0
2679,DO220875,1-35,0,0,0,0
2680,DO220864,1-35,0,0,0,3
2681,DO220844,1-35,0,0,0,2
2682,DO220883,1-35,0,0,0,0
2683,DO220866,1-35,0,0,0,14
2684,DO220903,1-35,0,0,0,0
2685,DO220868,1-35,0,0,0,3
2686,DO220893,1-35,0,0,0,0
2687,DO220858,1-35,0,0,0,7
2688,DO220888,1-35,0,0,0,3
2689,DO220897,1-35,0,0,0,0
2690,DO220886,1-35,0,0,0,0
2691,DO220877,1-35,0,0,0,0
2692,DO220902,1-35,0,0,0,0
2693,DO220912,1-35,0,0,0,0
2694,DO220898,1-35,0,0,0,0
2695,DO220910,1-35,0,0,0,0
2696,DO220881,1-35,0,0,0,0
2697,DO220845,1-35,0,0,0,2
2698,DO220884,1-35,0,0,0,0
2699,DO220894,1-35,0,0,0,0
2700,DO220861,1-35,0,0,0,0
2701,DO220871,1-35,0,1,1,7
2702,DO220848,1-35,0,0,0,1
2703,DO220860,1-35,0,0,0,0
2704,DO220859,1-35,0,0,0,0
2705,DO220911,1-35,0,0,0,0
2706,DO220891,1-35,0,0,0,0
2707,DO220841,1-35,0,0,0,10
2708,DO220878,1-35,0,0,0,0
2709,DO220892,1-35,0,0,0,5
2710,DO220913,1-35,0,0,0,0
2711,DO220842,1-35,0,0,0,9
2712,DO220846,1-35,0,0,0,3
2713,DO220908,1-35,0,0,0,0
2714,DO220879,1-35,0,0,0,0
2715,DO220904,1-35,0,0,0,10
2716,DO220895,1-35,0,0,0,0
2717,DO220849,1-35,0,0,0,3
2718,DO220857,1-35,0,0,0,0
2719,DO220853,1-35,0,0,0,0
2720,DO220906,1-35,0,0,0,0
2721,DO220865,1-35,0,0,0,3
2722,DO220882,1-35,0,0,0,0
2723,DO220867,1-35,0,0,0,2
2724,DO220850,1-35,0,0,0,0
2725,DO220905,1-35,0,0,0,6
2726,DO220880,1-35,0,0,0,0
2727,DO220896,1-35,0,0,0,0
2728,DO220873,1-35,0,0,0,0
2729,DO220852,1-35,0,0,0,0
2730,DO37432,1-36,0,0,0,0
2731,DO37827,1-36,0,0,0,0
2732,DO47268,1-36,0,0,0,0
2733,DO37896,1-36,0,0,0,0
2734,DO37435,1-36,0,0,0,0
2735,DO47451,1-36,0,0,0,0
2736,DO37861,1-36,0,0,0,0
2737,DO37515,1-36,0,0,0,0
2738,DO37425,1-36,0,0,0,0
2739,DO37439,1-36,0,0,0,0
2740,DO51251,1-36,0,0,0,2
2741,DO37474,1-36,0,0,0,0
2742,DO37527,1-36,0,0,0,5
2743,DO37607,1-36,0,0,0,0
2744,DO37946,1-36,0,0,0,0
2745,DO47542,1-36,0,0,0,0
2746,DO37424,1-36,0,0,0,0
2747,DO37531,1-36,0,0,0,0
2748,DO37703,1-36,0,0,0,0
2749,DO37440,1-36,0,0,0,0
2750,DO37659,1-36,0,0,0,0
2751,DO37409,1-36,0,0,0,0
2752,DO37587,1-36,0,0,0,14
2753,DO37627,1-36,0,0,0,0
2754,DO37418,1-36,0,0,0,0
2755,DO37445,1-36,0,0,0,0
2756,DO37427,1-36,0,1,1,5
2757,DO47331,1-36,0,0,0,0
2758,DO37750,1-36,0,0,0,0
2759,DO37426,1-36,0,0,0,0
2760,DO37599,1-36,0,0,0,0
2761,DO37719,1-36,0,0,0,0
2762,DO37758,1-36,1,1,2,21
2763,DO37782,1-36,0,0,0,0
2764,DO47255,1-36,0,0,0,0
2765,DO38129,1-36,0,0,0,0
2766,DO37723,1-36,0,0,0,6
2767,DO220887,1-36,0,0,0,0
2768,DO220872,1-36,0,0,0,0
2769,DO220889,1-36,0,0,0,0
2770,DO220862,1-36,0,0,0,0
2771,DO220863,1-36,0,0,0,0
2772,DO220885,1-36,0,0,0,0
2773,DO220843,1-36,0,0,0,3
2774,DO220870,1-36,0,0,0,0
2775,DO220890,1-36,0,0,0,0
2776,DO220855,1-36,0,0,0,0
2777,DO220847,1-36,0,0,0,1
2778,DO220901,1-36,0,0,0,0
2779,DO220899,1-36,0,0,0,0
2780,DO220907,1-36,0,0,0,0
2781,DO220851,1-36,0,0,0,0
2782,DO220900,1-36,0,0,0,0
2783,DO220874,1-36,0,0,0,0
2784,DO220875,1-36,0,0,0,0
2785,DO220864,1-36,0,0,0,9
2786,DO220844,1-36,0,0,0,3
2787,DO220883,1-36,0,0,0,0
2788,DO220866,1-36,0,0,0,12
2789,DO220903,1-36,0,0,0,0
2790,DO220868,1-36,0,0,0,0
2791,DO220893,1-36,0,0,0,0
2792,DO220858,1-36,0,0,0,2
2793,DO220888,1-36,0,0,0,6
2794,DO220897,1-36,0,0,0,0
2795,DO220886,1-36,0,0,0,0
2796,DO220877,1-36,0,0,0,0
2797,DO220902,1-36,0,0,0,0
2798,DO220912,1-36,0,0,0,0
2799,DO220898,1-36,0,0,0,0
2800,DO220910,1-36,0,0,0,0
2801,DO220881,1-36,0,0,0,0
2802,DO220845,1-36,0,0,0,7
2803,DO220884,1-36,0,0,0,0
2804,DO220894,1-36,0,0,0,0
2805,DO220861,1-36,0,0,0,0
2806,DO220871,1-36,0,0,0,4
2807,DO220848,1-36,0,0,0,0
2808,DO220860,1-36,0,0,0,0
2809,DO220859,1-36,0,0,0,0
2810,DO220911,1-36,0,0,0,0
2811,DO220891,1-36,0,0,0,0
2812,DO220841,1-36,0,0,0,4
2813,DO220878,1-36,0,0,0,0
2814,DO220892,1-36,0,0,0,7
2815,DO220913,1-36,0,0,0,0
2816,DO220842,1-36,0,0,0,14
2817,DO220846,1-36,0,0,0,2
2818,DO220908,1-36,0,0,0,0
2819,DO220879,1-36,0,0,0,0
2820,DO220904,1-36,0,0,0,2
2821,DO220895,1-36,0,0,0,0
2822,DO220849,1-36,0,0,0,2
2823,DO220857,1-36,0,0,0,0
2824,DO220853,1-36,0,0,0,0
2825,DO220906,1-36,0,0,0,0
2826,DO220865,1-36,0,0,0,0
2827,DO220882,1-36,0,0,0,0
2828,DO220867,1-36,0,0,0,4
2829,DO220850,1-36,0,0,0,0
2830,DO220905,1-36,0,0,0,12
2831,DO220880,1-36,0,0,0,0
2832,DO220896,1-36,0,0,0,0
2833,DO220873,1-36,0,0,0,0
2834,DO220852,1-36,0,0,0,0
2835,DO37432,1-37,0,0,0,0
2836,DO37827,1-37,0,0,0,0
2837,DO47268,1-37,0,0,0,0
2838,DO37896,1-37,0,0,0,0
2839,DO37435,1-37,0,0,0,0
